member_number_members_sa,id_membership_periods_sa,purchased_on_adjusted_mp,real_membership_types_sa,new_member_category_6_sa,membership_type_id_mp,starts_mp,ends_mp
749800151,3966891,"2022-06-25 00:00:00",one_day,"One Day - $15",47,2022-06-25,2022-06-26
749843034,3957404,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
749843034,3981961,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
749896785,3956395,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
749896785,3967449,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
749896785,3956398,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
749896785,3967450,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
749955180,4551415,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
749955180,4551623,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
749968230,3958408,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
749968230,3980957,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
750046527,3392394,"2018-08-11 00:00:00",one_day,"One Day - $15",47,2018-08-11,2018-08-11
750046527,3392398,"2018-08-11 00:00:00",one_day,"One Day - $15",47,2018-08-11,2018-08-11
750205447,3956579,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
750205447,3967529,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
750205447,3956580,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
750205447,3967530,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
750412909,4539063,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
750412909,4544370,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
751092194,4539286,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
751092194,4544088,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
751574569,4551433,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
751574569,4551641,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
751870064,3608801,"2021-09-04 00:00:00",one_day,"One Day - $15",47,2021-09-04,2021-09-04
751870064,3958512,"2021-09-04 00:00:00",one_day,"One Day - $15",47,2021-09-04,2021-09-04
751870064,3982812,"2021-09-04 00:00:00",one_day,"One Day - $15",47,2021-09-04,2021-09-04
751870089,3958021,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
751870089,3982421,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
751870089,3958022,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
751870089,3982422,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
752442165,3958302,"2022-07-03 00:00:00",one_day,"One Day - $15",47,2022-07-03,2022-07-04
752442165,3982623,"2022-07-03 00:00:00",one_day,"One Day - $15",47,2022-07-03,2022-07-04
752976191,4539665,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
752976191,4544740,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
753008698,3958896,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
753008698,3983201,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
753016193,4551361,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
753016193,4551569,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
753018936,3956857,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
753018936,3967634,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
753363922,3957364,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
753363922,3981930,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
753482945,4694700,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
753482945,4697229,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
753773241,3955978,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
753773241,3967249,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
753846420,3957264,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
753846420,3981861,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
754219292,3957710,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
754219292,3982186,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
754276331,4694855,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
754276331,4697384,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
754565142,3956468,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
754565142,3967478,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
754585160,3792883,"2022-02-05 00:00:00",one_day,"One Day - $15",47,2022-02-05,2022-02-05
754585160,3838179,"2022-02-05 00:00:00",one_day,"One Day - $15",47,2022-02-05,2022-02-05
754960014,4539357,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
754960014,4544540,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
754960380,3957418,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
754960380,3981972,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
754984971,4551403,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
754984971,4551611,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
755000517,4539150,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
755000517,4541822,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
755046590,3958488,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
755046590,3982788,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
755054551,4539458,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
755054551,4542249,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
755086002,4539085,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
755086002,4542183,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
755097354,3957826,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
755097354,3982273,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
755430709,4539630,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
755430709,4544715,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
756146186,3957232,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
756146186,3967734,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
756326442,3958729,"2022-07-03 00:00:00",one_day,"One Day - $15",47,2022-07-03,2022-07-04
756326442,3983032,"2022-07-03 00:00:00",one_day,"One Day - $15",47,2022-07-03,2022-07-04
756492870,3956787,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
756492870,3967615,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
756651112,4539051,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
756651112,4544363,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
757392143,4539263,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
757392143,4544486,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
757433007,3897190,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-11
757433007,3900790,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-11
757709784,3956260,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
757709784,3967385,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
757914242,3955929,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
757914242,3967225,"2022-06-11 00:00:00",one_day,"One Day - $15",47,2022-06-11,2022-06-12
757990055,4538864,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
757990055,4541565,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
758055549,4695044,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
758055549,4697574,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
758056830,4539455,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
758056830,4542030,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
758080765,3956856,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
758080765,3981562,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
758089589,3956491,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
758089589,3967488,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
758447453,4539424,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
758447453,4548688,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
758602454,3956214,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
758602454,3967363,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
758877650,3957422,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
758877650,3981975,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
759233494,3957198,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
759233494,3967725,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
759320591,3956217,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
759320591,3967365,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
759878716,3956309,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
759878716,3967408,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
759971207,2268797,"2018-10-21 00:00:00",one_day,"One Day - $15",47,2018-10-21,2018-10-21
759971207,3559289,"2018-10-21 00:00:00",one_day,"One Day - $15",47,2018-10-21,2018-10-21
760078630,3777743,"2022-03-11 00:00:00",one_day,"One Day - $15",47,2022-03-11,2022-03-12
760078630,3789711,"2022-03-11 00:00:00",one_day,"One Day - $15",47,2022-03-11,2022-03-12
760149123,3957052,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
760149123,3981704,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
760364545,4538927,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
760364545,4544295,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
760547166,4539845,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
760547166,4544861,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
760711792,3641687,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
760711792,3958418,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
760711792,3982719,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
760711792,3958419,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
760711792,3982720,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
760750539,3956005,"2022-06-25 00:00:00",one_day,"One Day - $15",47,2022-06-25,2022-06-26
760750539,3967262,"2022-06-25 00:00:00",one_day,"One Day - $15",47,2022-06-25,2022-06-26
760966796,4538961,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
760966796,4544314,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
760972554,3957046,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
760972554,3981700,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
761052784,4459818,"2023-05-26 00:00:00",one_day,"One Day - $15",47,2023-05-26,2023-05-29
761052784,4460390,"2023-05-26 00:00:00",one_day,"One Day - $15",47,2023-05-26,2023-05-29
761123314,4695018,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
761123314,4697548,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
761398600,4694883,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
761398600,4697413,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
761462150,4539002,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
761462150,4544337,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
761533949,3958808,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
761533949,3983111,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
762123452,3958540,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
762123452,3982841,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
762300515,3957647,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
762300515,3982138,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
762367376,3958813,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
762367376,3983116,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
762369174,3956423,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
762369174,3967462,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
763375776,4694816,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
763375776,4697345,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
763378469,4551460,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
763378469,4551667,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
763447039,4459747,"2023-05-26 00:00:00",one_day,"One Day - $15",47,2023-05-26,2023-05-29
763447039,4460319,"2023-05-26 00:00:00",one_day,"One Day - $15",47,2023-05-26,2023-05-29
763576368,3956663,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
763576368,3967565,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
763719991,4551380,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
763719991,4551588,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
763732878,4187278,"2022-08-21 00:00:00",one_day,"One Day - $15",47,2022-08-21,2022-08-21
763732878,4221762,"2022-08-21 00:00:00",one_day,"One Day - $15",47,2022-08-21,2022-08-21
763741427,4538934,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
763741427,4544032,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
763760567,3958591,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
763760567,3982893,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
763895443,4712133,"2024-05-27 00:00:00",one_day,"Bronze - $18",47,2024-05-27,2024-08-05
763895443,4719437,"2024-05-27 00:00:00",one_day,"Bronze - $18",47,2024-05-27,2024-08-05
764034640,3956636,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
764034640,3967554,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
764083090,3957126,"2022-04-23 00:00:00",one_day,"One Day - $15",47,2022-04-23,2022-04-23
764083090,3967706,"2022-04-23 00:00:00",one_day,"One Day - $15",47,2022-04-23,2022-04-23
764152445,4551400,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
764152445,4551608,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
764272814,3956719,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
764272814,3967592,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
764512069,3958764,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
764512069,3983067,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
764809429,4728266,"2024-07-16 15:32:14",one_day,"Bronze - $13",115,2024-09-22,2024-09-22
764809429,4728267,"2024-07-16 15:32:14",one_day,"Bronze - $13",115,2024-09-22,2024-09-22
764952479,3957801,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
764952479,3982254,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
765484482,3956164,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
765484482,3967340,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
765543391,4539307,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
765543391,4544511,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
765688256,4539710,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
765688256,4544770,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
766188294,3956348,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
766188294,3967426,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
766352891,3958914,"2021-12-19 00:00:00",one_day,"One Day - $15",47,2021-12-19,2021-12-19
766352891,3983219,"2021-12-19 00:00:00",one_day,"One Day - $15",47,2021-12-19,2021-12-19
766352891,3958915,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
766352891,3983220,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
766352891,3958916,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
766352891,3983221,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
766352891,3958917,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
766352891,3983222,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
766486129,3955804,"2022-04-23 00:00:00",one_day,"One Day - $15",47,2022-04-23,2022-04-23
766486129,3965324,"2022-04-23 00:00:00",one_day,"One Day - $15",47,2022-04-23,2022-04-23
766712994,3957171,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
766712994,3981792,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
766737999,3957116,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
766737999,3967704,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
766809777,3956212,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
766809777,3967362,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
766924364,3777746,"2022-03-11 00:00:00",one_day,"One Day - $15",47,2022-03-11,2022-03-12
766924364,3789712,"2022-03-11 00:00:00",one_day,"One Day - $15",47,2022-03-11,2022-03-12
767176464,3957062,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
767176464,3981711,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
767218271,3957019,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
767218271,3967680,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
767391174,4539206,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
767391174,4544452,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
767454843,3956915,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
767454843,3981604,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
767498839,3958627,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
767498839,3982929,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
767550833,3958577,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
767550833,3982878,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
767847256,3958415,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
767847256,3982716,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
767847256,3958416,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
767847256,3982717,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
768022414,3957287,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
768022414,3967749,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
768412546,3958030,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
768412546,3982428,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
