purchased_on_mp,member_number_members_sa,id_membership_periods_sa,starts_mp,ends_mp
"2023-12-05 06:00:00",2100092000,4541466,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100092219,4538670,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100092219,4541959,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100109680,4539651,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100109680,4544730,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100117905,4539687,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100117905,4544754,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100122028,4539769,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100122028,4544809,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100123111,4539420,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100123111,4548238,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100129246,4538720,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100129246,4548235,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100129685,4539483,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100129685,4544619,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100133886,4551353,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100133886,4551561,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100141820,4539550,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100141820,4541606,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100143557,4538867,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100143557,4548531,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100150290,4539600,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100150290,4544695,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100161542,4538723,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100161542,4544191,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100170810,4538951,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100170810,4548679,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100195253,4538713,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100195253,4544186,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100211476,4538990,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100211476,4544330,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100211887,4538690,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100211887,4544169,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100212882,4539846,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100212882,4541569,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100214110,4539617,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100214110,4544094,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100217735,4538746,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100217735,4544203,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100219612,4538700,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100219612,4544176,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100221291,4551418,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100221291,4551626,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100221694,4539720,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100221694,4544776,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100222947,4539380,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100222947,4544554,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100223014,4539501,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100223014,4544632,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100226521,4551370,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100226521,4551578,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100226978,4539667,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100226978,4544742,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100227271,4539833,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100227271,4544852,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100227935,4539298,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100227935,4544504,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100238727,4538745,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100238727,4544202,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100251373,4539540,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100251373,4544006,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100253682,4539024,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100253682,4544349,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100254913,4539199,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100254913,4544448,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100255304,4538738,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100255304,4548220,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100263922,4539508,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100263922,4544638,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100267187,4538966,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100267187,4544316,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100269105,4538826,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100269105,4544244,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100270572,4539129,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100270572,4541861,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100271378,4538922,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100271378,4544292,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100271646,4538886,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100271646,4548141,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100272148,4539038,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100272148,4544357,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100277933,4539750,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100277933,4548239,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100283960,4539134,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100283960,4548681,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100284898,4538807,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100284898,4542213,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100285245,4538722,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100285245,4541776,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100285722,4539061,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100285722,4541839,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100297851,4539407,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100297851,4544570,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100298930,4539262,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100298930,4544485,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100298983,4538677,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100298983,4541712,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100299345,4539631,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100299345,4544095,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100304234,4538779,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100304234,4544221,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100316406,4539449,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100316406,4544598,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100319373,4538828,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100319373,4548483,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100320224,4551431,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100320224,4551639,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100325708,4539316,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100325708,4544516,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100326421,4539700,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100326421,4548309,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100328253,4551356,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100328253,4551564,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100330394,4539467,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100330394,4541808,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100331178,4539450,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100331178,4544599,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100341210,4539045,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100341210,4544359,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100345780,4538780,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100345780,4544133,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100346990,4539522,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100346990,4544649,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100351335,4539535,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100351335,4544093,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100352025,4539475,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100352025,4544005,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100353345,4538987,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100353345,4548296,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100354360,4539866,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100354360,4544873,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100356234,4538706,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100356234,4544180,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100357032,4539765,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100357032,4544806,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100358071,4538944,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100358071,4544307,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100361456,4539009,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100361456,4542252,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100361530,4539170,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100361530,4548146,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100366069,4539035,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100366069,4544355,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100369684,4539877,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100369684,4542091,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100375636,4551369,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100375636,4551577,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100375946,4539793,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100375946,4544827,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100380873,4539532,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100380873,4544652,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100383074,4539511,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100383074,4544641,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100389174,4539642,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100389174,4544724,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100389587,4539722,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100389587,4548586,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100391831,4539728,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100391831,4544780,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100396300,4551351,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100396300,4551559,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100399227,4538933,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100399227,4544300,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100400300,4551375,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100400300,4551583,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100401608,4539365,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100401608,4544545,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100403646,4538703,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100403646,4544177,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100404229,4538992,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100404229,4544331,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100404315,4538751,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100404315,4548677,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100406245,4539874,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100406245,4544879,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100406483,4539669,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100406483,4544744,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100408337,4539029,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100408337,4544353,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100408402,4538894,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100408402,4544278,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100409039,4538865,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100409039,4544259,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100409421,4539705,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100409421,4544765,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100411934,4539714,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100411934,4548158,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100416721,4539113,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100416721,4544401,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100418592,4539410,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100418592,4544572,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100419122,4538959,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100419122,4541914,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100420039,4538762,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100420039,4544211,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100420855,4538866,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100420855,4541525,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100422714,4539730,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100422714,4544782,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100422958,4539390,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100422958,4548663,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100423994,4539145,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100423994,4548301,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100426516,4539174,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100426516,4544435,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100428912,4539124,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100428912,4544406,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100428940,4539756,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100428940,4544798,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100429131,4539214,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100429131,4544457,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100432291,4539413,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100432291,4544574,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100436391,4551401,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100436391,4551609,2023-10-01,2023-10-01
"2023-12-05 06:00:00",2100437844,4539561,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100437844,4548156,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100440714,4539430,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100440714,4542064,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100441764,4539311,2023-08-27,2023-08-27
"2023-12-05 06:00:00",2100441764,4544513,2023-08-27,2023-08-27
"2023-12-05 06:00:00",210335391,4551368,2023-10-01,2023-10-01
"2023-12-05 06:00:00",210335391,4551576,2023-10-01,2023-10-01
"2023-12-05 06:00:00",210926146,4539464,2023-08-27,2023-08-27
"2023-12-05 06:00:00",210926146,4544605,2023-08-27,2023-08-27
"2023-12-05 06:00:00",212521985,4539749,2023-08-27,2023-08-27
"2023-12-05 06:00:00",212521985,4542211,2023-08-27,2023-08-27
"2023-12-05 06:00:00",213977451,4539506,2023-08-27,2023-08-27
"2023-12-05 06:00:00",213977451,4544636,2023-08-27,2023-08-27
"2023-12-05 06:00:00",216131,4538939,2023-08-27,2023-08-27
"2023-12-05 06:00:00",216131,4548612,2023-08-27,2023-08-27
"2023-12-05 06:00:00",216828816,4539861,2023-08-27,2023-08-27
"2023-12-05 06:00:00",216828816,4541650,2023-08-27,2023-08-27
"2023-12-05 06:00:00",217265783,4539147,2023-08-27,2023-08-27
"2023-12-05 06:00:00",217265783,4544417,2023-08-27,2023-08-27
"2023-12-05 06:00:00",217324,4539216,2023-08-27,2023-08-27
"2023-12-05 06:00:00",217324,4544459,2023-08-27,2023-08-27
"2023-12-05 06:00:00",218431018,4538860,2023-08-27,2023-08-27
"2023-12-05 06:00:00",218431018,4548606,2023-08-27,2023-08-27
"2023-12-05 06:00:00",219036762,4538790,2023-08-27,2023-08-27
"2023-12-05 06:00:00",219036762,4541902,2023-08-27,2023-08-27
"2023-12-05 06:00:00",219630359,4539848,2023-08-27,2023-08-27
"2023-12-05 06:00:00",219630359,4544863,2023-08-27,2023-08-27
"2023-12-05 06:00:00",220798921,4539368,2023-08-27,2023-08-27
"2023-12-05 06:00:00",220798921,4544546,2023-08-27,2023-08-27
"2023-12-05 06:00:00",221002384,4539083,2023-08-27,2023-08-27
"2023-12-05 06:00:00",221002384,4548299,2023-08-27,2023-08-27
"2023-12-05 06:00:00",221296501,4539507,2023-08-27,2023-08-27
"2023-12-05 06:00:00",221296501,4544637,2023-08-27,2023-08-27
"2023-12-05 06:00:00",222340646,4539670,2023-08-27,2023-08-27
"2023-12-05 06:00:00",222340646,4544745,2023-08-27,2023-08-27
"2023-12-05 06:00:00",225263803,4539403,2023-08-27,2023-08-27
"2023-12-05 06:00:00",225263803,4544567,2023-08-27,2023-08-27
"2023-12-05 06:00:00",225458562,4539100,2023-08-27,2023-08-27
"2023-12-05 06:00:00",225458562,4541940,2023-08-27,2023-08-27
"2023-12-05 06:00:00",226261620,4539158,2023-08-27,2023-08-27
"2023-12-05 06:00:00",226261620,4544423,2023-08-27,2023-08-27
"2023-12-05 06:00:00",227907493,4539513,2023-08-27,2023-08-27
"2023-12-05 06:00:00",227907493,4544642,2023-08-27,2023-08-27
"2023-12-05 06:00:00",22984,4538870,2023-08-27,2023-08-27
"2023-12-05 06:00:00",22984,4541593,2023-08-27,2023-08-27
"2023-12-05 06:00:00",230743919,4539677,2023-08-27,2023-08-27
"2023-12-05 06:00:00",230743919,4544749,2023-08-27,2023-08-27
"2023-12-05 06:00:00",231878,4538844,2023-08-27,2023-08-27
"2023-12-05 06:00:00",231878,4544251,2023-08-27,2023-08-27
"2023-12-05 06:00:00",234360816,4539119,2023-08-27,2023-08-27
"2023-12-05 06:00:00",234360816,4548236,2023-08-27,2023-08-27
"2023-12-05 06:00:00",235436525,4539453,2023-08-27,2023-08-27
"2023-12-05 06:00:00",235436525,4541757,2023-08-27,2023-08-27
"2023-12-05 06:00:00",235839518,4551425,2023-10-01,2023-10-01
"2023-12-05 06:00:00",235839518,4551633,2023-10-01,2023-10-01
"2023-12-05 06:00:00",236485477,4539088,2023-08-27,2023-08-27
"2023-12-05 06:00:00",236485477,4544384,2023-08-27,2023-08-27
"2023-12-05 06:00:00",236793812,4539790,2023-08-27,2023-08-27
"2023-12-05 06:00:00",236793812,4544826,2023-08-27,2023-08-27
"2023-12-05 06:00:00",237041602,4538782,2023-08-27,2023-08-27
"2023-12-05 06:00:00",237041602,4544222,2023-08-27,2023-08-27
"2023-12-05 06:00:00",237993179,4539502,2023-08-27,2023-08-27
"2023-12-05 06:00:00",237993179,4542090,2023-08-27,2023-08-27
"2023-12-05 06:00:00",238241827,4538937,2023-08-27,2023-08-27
"2023-12-05 06:00:00",238241827,4544303,2023-08-27,2023-08-27
"2023-12-05 06:00:00",238256768,4538694,2023-08-27,2023-08-27
"2023-12-05 06:00:00",238256768,4544172,2023-08-27,2023-08-27
"2023-12-05 06:00:00",241069922,4539198,2023-08-27,2023-08-27
"2023-12-05 06:00:00",241069922,4544447,2023-08-27,2023-08-27
"2023-12-05 06:00:00",241365247,4539261,2023-08-27,2023-08-27
"2023-12-05 06:00:00",241365247,4548625,2023-08-27,2023-08-27
"2023-12-05 06:00:00",241527159,4539494,2023-08-27,2023-08-27
"2023-12-05 06:00:00",241527159,4544626,2023-08-27,2023-08-27
"2023-12-05 06:00:00",241739575,4539802,2023-08-27,2023-08-27
"2023-12-05 06:00:00",241739575,4544834,2023-08-27,2023-08-27
"2023-12-05 06:00:00",241833779,4538893,2023-08-27,2023-08-27
"2023-12-05 06:00:00",241833779,4544277,2023-08-27,2023-08-27
"2023-12-05 06:00:00",243429938,4538917,2023-08-27,2023-08-27
"2023-12-05 06:00:00",243429938,4541710,2023-08-27,2023-08-27
"2023-12-05 06:00:00",243612075,4539126,2023-08-27,2023-08-27
"2023-12-05 06:00:00",243612075,4544408,2023-08-27,2023-08-27
"2023-12-05 06:00:00",245557670,4539649,2023-08-27,2023-08-27
"2023-12-05 06:00:00",245557670,4544728,2023-08-27,2023-08-27
"2023-12-05 06:00:00",246676275,4539176,2023-08-27,2023-08-27
"2023-12-05 06:00:00",246676275,4544437,2023-08-27,2023-08-27
"2023-12-05 06:00:00",246799,4538890,2023-08-27,2023-08-27
"2023-12-05 06:00:00",246799,4541971,2023-08-27,2023-08-27
"2023-12-05 06:00:00",247369,4539726,2023-08-27,2023-08-27
"2023-12-05 06:00:00",247369,4544778,2023-08-27,2023-08-27
"2023-12-05 06:00:00",247825320,4551471,2023-10-01,2023-10-01
"2023-12-05 06:00:00",247825320,4551678,2023-10-01,2023-10-01
"2023-12-05 06:00:00",248167433,4551413,2023-10-01,2023-10-01
"2023-12-05 06:00:00",248167433,4551621,2023-10-01,2023-10-01
"2023-12-05 06:00:00",249551887,4539212,2023-08-27,2023-08-27
"2023-12-05 06:00:00",249551887,4548302,2023-08-27,2023-08-27
"2023-12-05 06:00:00",250899983,4539834,2023-08-27,2023-08-27
"2023-12-05 06:00:00",250899983,4544853,2023-08-27,2023-08-27
"2023-12-05 06:00:00",251134175,4551441,2023-10-01,2023-10-01
"2023-12-05 06:00:00",251134175,4551648,2023-10-01,2023-10-01
"2023-12-05 06:00:00",251269320,4539130,2023-08-27,2023-08-27
"2023-12-05 06:00:00",251269320,4548488,2023-08-27,2023-08-27
"2023-12-05 06:00:00",251785465,4551450,2023-10-01,2023-10-01
"2023-12-05 06:00:00",251785465,4551657,2023-10-01,2023-10-01
"2023-12-05 06:00:00",253653731,4539745,2023-08-27,2023-08-27
"2023-12-05 06:00:00",253653731,4544791,2023-08-27,2023-08-27
"2023-12-05 06:00:00",253769090,4538924,2023-08-27,2023-08-27
"2023-12-05 06:00:00",253769090,4544293,2023-08-27,2023-08-27
"2023-12-05 06:00:00",254042010,4551466,2023-10-01,2023-10-01
"2023-12-05 06:00:00",254042010,4551673,2023-10-01,2023-10-01
"2023-12-05 06:00:00",254199155,4538728,2023-08-27,2023-08-27
"2023-12-05 06:00:00",254199155,4544193,2023-08-27,2023-08-27
"2023-12-05 06:00:00",254264295,4539784,2023-08-27,2023-08-27
"2023-12-05 06:00:00",254264295,4544822,2023-08-27,2023-08-27
"2023-12-05 06:00:00",255160548,4538810,2023-08-27,2023-08-27
"2023-12-05 06:00:00",255160548,4544237,2023-08-27,2023-08-27
"2023-12-05 06:00:00",255263,4539572,2023-08-27,2023-08-27
"2023-12-05 06:00:00",255263,4544007,2023-08-27,2023-08-27
"2023-12-05 06:00:00",255610169,4539768,2023-08-27,2023-08-27
"2023-12-05 06:00:00",255610169,4544808,2023-08-27,2023-08-27
"2023-12-05 06:00:00",256393167,4539518,2023-08-27,2023-08-27
"2023-12-05 06:00:00",256393167,4541752,2023-08-27,2023-08-27
"2023-12-05 06:00:00",257338197,4539148,2023-08-27,2023-08-27
"2023-12-05 06:00:00",257338197,4548145,2023-08-27,2023-08-27
